,Date,Open,High,Low,Close,Volume,High-Low,Open-Close
40,18-06-2020,704.00,716.70,704.00,713.85,375820,12.70,-9.85
41,17-06-2020,700.70,710.20,698.50,703.60,160592,11.70,-2.90
42,16-06-2020,701.00,711.80,699.15,700.95,720249,12.65,0.05
43,15-06-2020,695.00,704.15,685.45,687.25,288823,18.70,7.75
44,12-06-2020,680.00,694.80,675.05,692.10,513795,19.75,-12.10
45,11-06-2020,713.85,716.20,700.45,703.60,467025,15.75,10.25
46,10-06-2020,715.00,719.40,709.60,715.85,214885,9.80,-0.85
47,09-06-2020,721.90,729.40,715.30,717.75,520552,14.10,4.15
48,08-06-2020,708.95,725.65,704.40,720.55,922283,21.25,-11.60
49,05-06-2020,708.00,711.85,700.65,703.75,268996,11.20,4.25
50,04-06-2020,702.00,709.75,697.65,707.80,538192,12.10,-5.80
51,03-06-2020,713.00,713.00,696.50,701.35,251762,16.50,11.65
52,02-06-2020,699.90,711.65,698.30,708.05,288345,13.35,-8.15
53,01-06-2020,696.55,706.65,692.00,699.50,352265,14.65,-2.95
54,29-05-2020,697.00,700.70,680.40,691.35,582952,20.30,5.65
55,28-05-2020,706.10,709.90,690.00,707.25,543370,19.90,-1.15
56,27-05-2020,682.75,708.90,675.10,705.30,1274033,33.80,-22.55
57,26-05-2020,695.00,699.60,678.95,680.15,208176,20.65,14.85
58,22-05-2020,672.15,695.25,672.15,692.25,300974,23.10,-20.10
59,21-05-2020,668.40,679.70,665.30,672.00,217317,14.40,-3.60
60,20-05-2020,666.55,673.20,659.80,670.20,230449,13.40,-3.65
61,19-05-2020,665.90,674.70,655.90,668.95,254650,18.80,-3.05
62,18-05-2020,664.00,670.45,653.90,663.60,251322,16.55,0.40
63,15-05-2020,665.50,665.50,647.00,652.30,310061,18.50,13.20
64,14-05-2020,664.00,671.65,654.05,658.10,472186,17.60,5.90
65,13-05-2020,700.00,700.00,684.60,693.90,192736,15.40,6.10
66,12-05-2020,678.00,691.00,675.50,687.75,156715,15.50,-9.75
67,11-05-2020,680.00,698.40,677.70,682.75,147260,20.70,-2.75
68,08-05-2020,672.90,680.95,668.60,674.65,158605,12.35,-1.75
69,07-05-2020,666.10,674.10,663.05,665.05,93599,11.05,1.05
70,06-05-2020,679.70,681.30,664.25,666.20,162251,17.05,13.50
71,05-05-2020,681.15,685.50,670.10,674.25,120580,15.40,6.90
72,04-05-2020,694.55,700.95,670.45,673.75,202813,30.50,20.80
73,30-04-2020,696.00,719.80,696.00,716.20,430782,23.80,-20.20
74,29-04-2020,667.80,681.70,658.10,677.70,199318,23.60,-9.90
75,28-04-2020,673.00,676.65,653.65,661.05,201758,23.00,11.95
76,27-04-2020,660.00,680.85,660.00,664.25,134910,20.85,-4.25
77,24-04-2020,674.40,674.90,655.65,658.30,263300,19.25,16.10
78,23-04-2020,649.00,683.00,638.50,678.45,1541355,44.50,-29.45
79,22-04-2020,633.20,645.30,628.10,642.05,166193,17.20,-8.85
80,21-04-2020,632.00,646.50,627.70,633.05,265764,18.80,-1.05
81,20-04-2020,640.00,660.70,639.30,652.90,455876,21.40,-12.90
82,17-04-2020,640.00,646.00,626.05,629.30,221622,19.95,10.70
83,16-04-2020,622.85,634.30,604.00,624.20,402658,30.30,-1.35
84,15-04-2020,645.00,652.80,635.70,639.15,794120,17.10,5.85
85,13-04-2020,630.00,651.60,627.00,637.10,274101,24.60,-7.10
86,09-04-2020,648.90,652.75,632.70,637.60,547723,20.05,11.30
87,08-04-2020,628.20,655.20,626.75,631.70,588592,28.45,-3.50
88,07-04-2020,611.90,643.95,611.90,641.10,418888,32.05,-29.20
89,03-04-2020,604.10,606.65,582.35,585.45,327035,24.30,18.65
90,01-04-2020,640.00,640.00,594.25,604.10,825328,45.75,35.90
91,31-03-2020,645.50,661.95,634.75,640.30,1706196,27.20,5.20
92,30-03-2020,634.00,664.00,621.95,627.20,1128539,42.05,6.80
93,27-03-2020,655.00,675.00,642.80,653.55,745637,32.20,1.45
94,26-03-2020,615.95,650.50,614.00,646.30,497057,36.50,-30.35
95,25-03-2020,593.00,634.80,566.00,605.95,553061,68.80,-12.95
96,24-03-2020,535.00,605.70,525.55,593.55,629411,80.15,-58.55
97,23-03-2020,548.00,560.00,514.80,526.70,724224,45.20,21.30
98,20-03-2020,554.00,617.00,549.65,584.95,1824428,67.35,-30.95
99,19-03-2020,530.00,557.70,511.10,545.40,2113081,46.60,-15.40
100,18-03-2020,565.20,578.00,528.15,535.05,673598,49.85,30.15
101,17-03-2020,585.20,592.05,550.10,555.60,967841,41.95,29.60
102,16-03-2020,640.00,640.00,580.00,582.85,927681,60.00,57.15
103,13-03-2020,586.00,667.60,568.80,642.20,932945,98.80,-56.20
104,12-03-2020,670.00,670.00,627.70,631.55,1236804,42.30,38.45
105,11-03-2020,693.00,696.25,669.60,685.15,498427,26.65,7.85
106,09-03-2020,725.00,725.00,697.40,703.90,835861,27.60,21.10
107,06-03-2020,744.00,744.00,729.45,739.25,2788077,14.55,4.75
108,05-03-2020,762.00,773.35,752.00,754.65,370877,21.35,7.35
109,04-03-2020,754.70,761.30,745.60,758.60,623340,15.70,-3.90
110,03-03-2020,755.80,758.15,741.65,746.30,525353,16.50,9.50
111,02-03-2020,733.00,765.85,733.00,744.35,521793,32.85,-11.35
112,28-02-2020,755.00,756.00,723.30,731.35,719556,32.70,23.65
113,27-02-2020,780.00,780.55,772.40,777.60,137900,8.15,2.40
114,26-02-2020,798.00,801.50,780.80,782.70,210802,20.70,15.30
115,25-02-2020,800.00,805.50,795.40,798.35,382740,10.10,1.65
116,24-02-2020,798.00,811.20,792.30,795.25,311918,18.90,2.75
117,20-02-2020,800.45,805.90,794.05,796.70,432363,11.85,3.75
118,19-02-2020,800.00,804.70,796.00,800.70,100572,8.70,-0.70
119,18-02-2020,787.00,798.90,783.30,797.45,107455,15.60,-10.45
120,17-02-2020,787.00,793.40,783.40,789.40,90639,10.00,-2.40
121,14-02-2020,794.90,799.00,785.00,786.20,418263,14.00,8.70
122,13-02-2020,787.00,794.30,782.40,792.35,132909,11.90,-5.35
123,12-02-2020,775.00,783.00,775.00,781.05,92870,8.00,-6.05
124,11-02-2020,776.20,779.25,769.75,773.80,99312,9.50,2.40
125,10-02-2020,776.00,778.05,769.80,773.25,75767,8.25,2.75
126,07-02-2020,772.00,778.85,771.05,777.20,99982,7.80,-5.20
127,06-02-2020,784.50,786.55,770.00,770.95,936087,16.55,13.55
128,05-02-2020,787.00,787.00,774.25,784.50,350877,12.75,2.50
129,04-02-2020,769.50,789.35,769.50,787.85,105746,19.85,-18.35
130,03-02-2020,780.55,790.00,764.50,767.20,119026,25.50,13.35
131,01-02-2020,775.95,791.00,769.80,780.25,133582,21.20,-4.30
132,31-01-2020,781.75,784.25,771.75,776.35,70808,12.50,5.40
133,30-01-2020,792.00,792.00,778.05,780.20,80734,13.95,11.80
134,29-01-2020,783.00,792.55,783.00,789.45,434306,9.55,-6.45
135,28-01-2020,779.80,780.80,772.10,777.90,543368,8.70,1.90
136,27-01-2020,779.70,784.50,774.80,777.90,111853,9.70,1.80
137,24-01-2020,776.00,786.20,773.80,782.95,713930,12.40,-6.95
138,23-01-2020,774.00,785.20,774.00,784.55,266667,11.20,-10.55
139,22-01-2020,765.10,778.00,765.10,769.95,276071,12.90,-4.85
140,21-01-2020,768.35,770.70,760.55,761.90,61778,10.15,6.45
141,20-01-2020,770.00,774.45,763.35,768.35,105542,11.10,1.65
142,17-01-2020,771.00,772.00,762.70,767.85,88333,9.30,3.15
143,16-01-2020,772.00,772.20,760.40,766.85,153766,11.80,5.15
144,15-01-2020,775.00,775.00,762.80,767.70,185699,12.20,7.30
145,14-01-2020,770.60,776.80,767.30,775.35,239821,9.50,-4.75
146,13-01-2020,763.00,777.55,755.55,773.40,968764,22.00,-10.40
147,10-01-2020,732.00,742.80,730.80,738.25,359749,12.00,-6.25
148,09-01-2020,722.90,731.25,714.50,727.55,321670,16.75,-4.65
149,08-01-2020,725.00,728.70,708.40,718.15,280761,20.30,6.85
150,07-01-2020,739.05,742.35,725.15,727.75,211980,17.20,11.30
151,06-01-2020,745.10,753.95,736.70,738.65,191481,17.25,6.45
152,03-01-2020,734.50,747.75,734.25,746.10,288087,13.50,-11.60
153,02-01-2020,738.05,740.20,731.35,734.70,131129,8.85,3.35
154,01-01-2020,733.60,739.90,732.65,736.90,86151,7.25,-3.30
155,31-12-2019,732.10,737.50,725.50,731.75,254993,12.00,0.35
156,30-12-2019,736.00,737.70,727.45,732.80,669807,10.25,3.20
157,27-12-2019,729.25,737.65,728.75,736.80,105409,8.90,-7.55
158,26-12-2019,734.00,734.70,727.00,729.25,139762,7.70,4.75
159,24-12-2019,736.15,736.80,728.50,733.25,92997,8.30,2.90
160,23-12-2019,732.00,737.25,731.40,735.85,105902,5.85,-3.85
161,20-12-2019,732.10,735.00,728.35,732.00,187057,6.65,0.10
162,19-12-2019,732.00,736.00,724.80,731.20,370840,11.20,0.80
163,18-12-2019,729.50,737.25,723.10,732.50,352727,14.15,-3.00
164,17-12-2019,717.55,731.50,715.30,729.30,509857,16.20,-11.75
165,16-12-2019,711.25,720.00,710.35,714.00,253695,9.65,-2.75
166,13-12-2019,706.90,712.70,700.10,711.25,694603,12.60,-4.35
167,12-12-2019,720.80,720.80,695.00,701.85,1731787,25.80,18.95
168,11-12-2019,715.50,722.75,713.40,720.80,227873,9.35,-5.30
169,10-12-2019,715.55,718.65,710.20,714.25,260536,8.45,1.30
170,09-12-2019,716.80,722.20,715.10,716.90,448298,7.10,-0.10
171,06-12-2019,717.90,720.00,709.65,715.15,294722,10.35,2.75
172,05-12-2019,707.10,716.10,704.30,714.65,860862,11.80,-7.55
173,04-12-2019,695.00,710.40,694.35,708.20,377545,16.05,-13.20
174,03-12-2019,695.80,699.40,689.00,698.35,384709,10.40,-2.55
175,02-12-2019,702.35,704.35,690.35,692.90,1921228,14.00,9.45
176,29-11-2019,703.00,703.20,691.80,695.95,166618,11.40,7.05
177,28-11-2019,698.50,703.00,694.40,701.65,239978,8.60,-3.15
178,27-11-2019,695.70,697.60,690.20,696.05,147999,7.40,-0.35
179,26-11-2019,701.20,707.20,686.00,690.70,213471,21.20,10.50
180,25-11-2019,694.40,705.00,694.00,698.00,233214,11.00,-3.60
181,22-11-2019,713.00,713.00,685.10,693.15,711451,27.90,19.85
182,21-11-2019,714.05,721.40,710.80,713.75,320743,10.60,0.30
183,20-11-2019,712.65,715.00,706.20,712.80,294235,8.80,-0.15
184,19-11-2019,710.90,714.40,706.00,712.80,378657,8.40,-1.90
185,18-11-2019,704.50,709.90,699.75,705.55,237120,10.15,-1.05
186,15-11-2019,707.30,712.65,702.15,703.95,346966,10.50,3.35
187,14-11-2019,695.00,709.75,695.00,705.35,603556,14.75,-10.35
188,13-11-2019,695.50,699.95,688.00,691.25,627414,11.95,4.25
189,11-11-2019,707.00,707.10,698.10,704.50,289378,9.00,2.50
190,08-11-2019,722.50,724.45,705.60,708.45,531345,18.85,14.05
191,07-11-2019,716.00,724.00,712.40,719.95,511202,11.60,-3.95
192,06-11-2019,697.60,721.50,691.70,712.30,914354,29.80,-14.70
193,05-11-2019,709.00,709.00,691.75,695.80,852025,17.25,13.20
194,04-11-2019,684.40,732.50,678.30,709.00,1849592,54.20,-24.60
195,01-11-2019,689.90,694.00,682.75,688.00,600344,11.25,1.90
196,31-10-2019,669.00,695.25,666.45,685.50,1215604,28.80,-16.50
197,30-10-2019,659.00,671.00,656.25,660.45,914388,14.75,-1.45
198,29-10-2019,654.00,654.00,647.00,650.60,1048701,7.00,3.40
199,27-10-2019,651.00,652.00,645.60,648.95,248244,6.40,2.05
200,25-10-2019,644.30,652.50,636.00,637.55,834375,16.50,6.75
201,24-10-2019,650.70,653.10,632.05,635.40,1726291,21.05,15.30
202,23-10-2019,637.30,656.40,615.00,650.75,5055545,41.40,-13.45
203,22-10-2019,691.00,691.00,638.30,643.30,11771789,52.70,47.70
204,18-10-2019,766.65,773.60,760.10,767.75,279245,13.50,-1.10
205,17-10-2019,768.90,770.55,765.20,769.10,180800,5.35,-0.20
206,16-10-2019,768.00,776.00,762.00,771.45,322436,14.00,-3.45
207,15-10-2019,773.80,774.75,765.00,767.80,342205,9.75,6.00
208,14-10-2019,789.00,796.90,781.00,785.65,454942,15.90,3.35
209,11-10-2019,785.95,823.35,777.00,815.70,532657,46.35,-29.75
210,10-10-2019,783.50,794.50,777.10,782.90,166108,17.40,0.60
211,09-10-2019,793.50,796.00,779.00,784.00,132315,17.00,9.50
212,07-10-2019,795.00,802.20,786.50,789.55,179647,15.70,5.45
213,04-10-2019,795.00,797.55,788.10,793.25,215977,9.45,1.75
214,03-10-2019,793.00,797.75,784.30,785.50,126115,13.45,7.50
215,01-10-2019,809.80,809.80,791.75,793.55,225039,18.05,16.25
216,30-09-2019,782.35,807.95,782.35,805.30,350883,25.60,-22.95
217,27-09-2019,788.00,794.25,780.05,782.35,624420,14.20,5.65
218,26-09-2019,792.00,796.85,778.50,782.05,337839,18.35,9.95
219,25-09-2019,791.00,801.55,782.20,792.20,461452,19.35,-1.20
220,24-09-2019,767.70,798.70,766.00,794.05,958044,32.70,-26.35
221,23-09-2019,810.00,810.00,742.10,765.10,1147448,67.90,44.90
222,20-09-2019,822.35,834.75,802.00,805.10,354899,32.75,17.25
223,19-09-2019,825.00,826.65,815.10,821.00,116759,11.55,4.00
224,18-09-2019,831.05,832.90,824.35,829.85,82724,8.55,1.20
225,17-09-2019,830.00,834.00,821.00,831.05,99229,13.00,-1.05
226,16-09-2019,831.55,838.00,821.00,827.45,114142,17.00,4.10
227,13-09-2019,816.00,830.85,816.00,829.15,138896,14.85,-13.15
228,12-09-2019,818.00,819.80,811.20,816.35,90350,8.60,1.65
229,11-09-2019,821.65,827.95,814.70,820.10,265029,13.25,1.55
230,09-09-2019,838.05,840.00,827.30,829.20,118172,12.70,8.85
231,06-09-2019,838.00,847.40,835.15,840.15,145166,12.25,-2.15
232,05-09-2019,827.10,837.00,826.40,834.20,252694,10.60,-7.10
233,04-09-2019,813.70,822.70,810.25,821.05,138123,12.45,-7.35
234,03-09-2019,815.00,822.30,812.05,814.30,132158,10.25,0.70
235,30-08-2019,808.00,817.50,802.00,814.60,156965,15.50,-6.60
236,29-08-2019,798.90,809.65,796.00,806.85,177460,13.65,-7.95
237,28-08-2019,785.10,804.90,785.10,802.10,164188,19.80,-17.00
238,27-08-2019,791.00,795.00,781.20,785.00,248061,13.80,6.00
239,26-08-2019,800.00,806.75,787.50,802.90,174352,19.25,-2.90
240,23-08-2019,798.00,809.95,796.00,801.90,355792,13.95,-3.90
241,22-08-2019,800.80,800.80,792.50,795.90,199130,8.30,4.90
242,21-08-2019,792.80,803.00,792.75,799.55,339416,10.25,-6.75
243,20-08-2019,781.05,797.90,781.05,792.90,513651,16.85,-11.85
244,19-08-2019,777.00,783.30,773.80,777.80,262801,9.50,-0.80
245,16-08-2019,779.00,779.80,762.25,774.55,226017,17.55,4.45
246,14-08-2019,774.00,778.50,768.45,774.90,341438,10.05,-0.90
247,13-08-2019,788.35,788.35,760.50,764.10,600910,27.85,24.25
248,09-08-2019,791.50,796.40,785.50,790.15,483333,10.90,1.35
249,08-08-2019,778.00,792.90,778.00,789.10,539576,14.90,-11.10
250,07-08-2019,779.00,783.60,772.35,776.15,462609,11.25,2.85
251,06-08-2019,778.00,783.90,770.00,774.65,852181,13.90,3.35
252,05-08-2019,773.00,785.75,768.25,776.75,471827,17.50,-3.75
253,02-08-2019,769.00,780.00,762.40,775.40,390658,17.60,-6.40
254,01-08-2019,790.80,790.80,764.80,769.05,365299,26.00,21.75
255,31-07-2019,792.00,799.45,781.75,794.00,302444,17.70,-2.00
256,30-07-2019,792.00,798.00,788.25,792.80,267946,9.75,-0.80
257,29-07-2019,787.55,796.85,786.40,791.55,272313,10.45,-4.00
258,26-07-2019,793.00,794.70,782.70,787.30,293235,12.00,5.70
259,25-07-2019,787.00,800.25,787.00,795.05,327591,13.25,-8.05
260,24-07-2019,789.50,793.30,783.65,786.05,345353,9.65,3.45
261,23-07-2019,785.45,804.25,785.45,789.90,497688,18.80,-4.45
262,22-07-2019,786.90,792.00,782.25,785.15,333145,9.75,1.75
263,19-07-2019,789.70,794.40,781.40,785.60,205113,13.00,4.10
264,18-07-2019,792.40,798.60,786.05,793.15,248113,12.55,-0.75
265,17-07-2019,784.70,795.00,777.00,794.30,253810,18.00,-9.60
266,16-07-2019,776.80,787.90,774.80,784.95,388399,13.10,-8.15
267,15-07-2019,762.00,781.40,754.50,779.45,1168501,26.90,-17.45
268,12-07-2019,723.30,730.85,719.35,727.10,179046,11.50,-3.80
269,11-07-2019,721.00,723.65,710.00,720.85,220817,13.65,0.15
270,10-07-2019,710.15,722.60,706.70,716.90,230925,15.90,-6.75
271,09-07-2019,717.90,719.70,708.90,715.40,184016,10.80,2.50
272,08-07-2019,717.00,724.10,712.60,717.45,301869,11.50,-0.45
273,05-07-2019,736.00,736.00,713.20,718.25,351697,22.80,17.75
274,04-07-2019,734.00,736.35,729.25,733.90,266711,7.10,0.10
275,03-07-2019,742.00,742.70,730.30,731.50,338665,12.40,10.50
276,02-07-2019,734.40,741.15,730.90,739.90,238903,10.25,-5.50
277,01-07-2019,734.10,737.80,729.65,731.15,310899,8.15,2.95
278,28-06-2019,733.90,739.45,728.35,731.95,329553,11.10,1.95
279,27-06-2019,741.00,744.95,728.20,730.85,282242,16.75,10.15
280,26-06-2019,744.00,751.50,738.10,739.65,283076,13.40,4.35
281,25-06-2019,742.50,750.85,737.25,748.05,281982,13.60,-5.55
282,24-06-2019,752.00,752.00,742.65,745.60,255056,9.35,6.40
283,21-06-2019,754.00,755.00,747.00,750.70,328861,8.00,3.30
284,20-06-2019,735.00,756.45,735.00,754.55,636623,21.45,-19.55
285,19-06-2019,751.00,755.00,748.75,751.85,299917,6.25,-0.85
286,18-06-2019,740.00,752.40,740.00,750.65,1001741,12.40,-10.65
287,17-06-2019,741.15,744.70,737.50,740.40,331734,7.20,0.75
288,14-06-2019,744.20,745.65,738.40,740.40,298249,7.25,3.80
289,13-06-2019,741.50,747.20,739.20,742.70,378457,8.00,-1.20
290,12-06-2019,754.15,756.00,745.00,753.95,204706,11.00,0.20
291,11-06-2019,754.00,758.90,751.20,754.85,287202,7.70,-0.85
292,10-06-2019,738.00,754.50,738.00,753.60,249632,16.50,-15.60
293,07-06-2019,737.70,744.00,735.95,739.35,320333,8.05,-1.65
294,06-06-2019,734.70,745.00,734.10,737.95,321239,10.90,-3.25
295,04-06-2019,741.95,741.95,733.25,734.70,309295,8.70,7.25
296,03-06-2019,734.00,750.70,729.95,744.65,246396,20.75,-10.65
297,31-05-2019,735.00,742.00,733.55,736.85,206651,8.45,-1.85
298,30-05-2019,727.80,737.35,724.00,733.30,217850,13.35,-5.50
299,29-05-2019,726.50,733.70,724.35,727.35,277383,9.35,-0.85
300,28-05-2019,710.00,730.50,710.00,726.65,493319,20.50,-16.65
301,27-05-2019,708.80,713.60,705.30,709.10,549476,8.30,-0.30
302,24-05-2019,702.35,711.85,701.25,709.45,497574,10.60,-7.10
303,23-05-2019,717.70,717.70,698.40,701.25,652528,19.30,16.45
304,22-05-2019,711.10,718.20,707.00,709.20,497340,11.20,1.90
305,21-05-2019,723.50,723.50,707.00,709.20,511790,16.50,14.30
306,20-05-2019,725.80,726.45,706.85,722.40,669439,19.60,3.40
307,17-05-2019,733.30,735.70,721.00,723.80,577782,14.70,9.50
308,16-05-2019,716.75,736.75,716.75,734.20,425995,20.00,-17.45
309,15-05-2019,716.65,724.45,712.95,716.50,455637,11.50,0.15
310,14-05-2019,719.50,719.50,704.00,713.85,537632,15.50,5.65
311,13-05-2019,718.00,727.50,712.80,720.05,397812,14.70,-2.05
312,10-05-2019,723.00,723.00,714.50,716.05,521637,8.50,6.95
313,09-05-2019,721.70,730.35,716.00,721.05,543215,14.35,0.65
314,08-05-2019,724.00,725.95,716.00,718.10,440522,9.95,5.90
315,07-05-2019,720.05,727.40,719.00,723.55,497580,8.40,-3.50
316,06-05-2019,718.50,721.95,711.10,717.85,1029470,10.85,0.65
317,03-05-2019,723.75,730.60,719.00,723.75,366567,11.60,0.00
318,02-05-2019,748.60,748.90,728.20,729.85,950252,20.70,18.75
319,30-04-2019,739.00,753.00,737.50,749.95,738883,15.50,-10.95
320,26-04-2019,731.00,739.90,729.60,737.10,333801,10.30,-6.10
321,25-04-2019,736.40,737.55,726.00,728.75,356999,11.55,7.65
322,24-04-2019,727.50,737.80,724.25,736.40,366957,13.55,-8.90
323,23-04-2019,724.00,729.80,718.50,727.85,322190,11.30,-3.85
324,22-04-2019,716.40,725.75,715.00,720.60,371246,10.75,-4.20
325,18-04-2019,724.85,724.85,713.00,716.40,537060,11.85,8.45
326,16-04-2019,728.30,728.50,714.55,723.85,661281,13.95,4.45
327,15-04-2019,725.00,732.00,713.70,726.65,1070699,18.30,-1.65
328,12-04-2019,746.00,751.50,741.00,747.85,385220,10.50,-1.85
329,11-04-2019,753.00,753.00,740.05,743.15,375859,12.95,9.85
330,10-04-2019,763.00,766.50,752.70,754.15,325180,13.80,8.85
331,09-04-2019,770.00,773.65,758.30,759.85,336826,15.35,10.15
332,08-04-2019,762.30,769.95,755.95,767.15,314102,14.00,-4.85
333,05-04-2019,750.00,760.50,748.25,756.25,1341969,12.25,-6.25
334,04-04-2019,751.95,753.80,745.50,748.25,246998,8.30,3.70
335,03-04-2019,759.00,759.05,747.00,754.05,580434,12.05,4.95
336,02-04-2019,757.50,765.45,753.10,757.10,877816,12.35,0.40
337,01-04-2019,742.90,759.60,742.90,755.65,1913427,16.70,-12.75
338,29-03-2019,742.00,747.65,740.00,742.30,388054,7.65,-0.30
339,28-03-2019,730.00,745.00,730.00,738.50,428974,15.00,-8.50
340,27-03-2019,728.00,732.40,726.25,729.05,369947,6.15,-1.05
341,26-03-2019,736.00,736.00,719.60,726.75,438405,16.40,9.25
342,25-03-2019,741.00,742.00,731.50,735.80,2496241,10.50,5.20
343,22-03-2019,743.35,746.10,733.10,742.15,371377,13.00,1.20
344,20-03-2019,726.20,742.00,726.20,738.50,976004,15.80,-12.30
345,19-03-2019,713.00,725.90,707.80,721.50,686131,18.10,-8.50
346,18-03-2019,723.45,723.85,705.65,709.75,866618,18.20,13.70
347,15-03-2019,712.85,723.65,709.15,718.85,806656,14.50,-6.00
348,14-03-2019,714.00,715.00,706.30,708.35,351044,8.70,5.65
349,13-03-2019,710.00,718.75,706.35,709.15,466106,12.40,0.85
350,12-03-2019,709.90,714.75,705.70,706.90,603082,9.05,3.00
351,11-03-2019,713.00,718.20,709.20,711.65,1177665,9.00,1.35
352,08-03-2019,723.25,725.90,711.10,712.55,418002,14.80,10.70
353,07-03-2019,735.00,735.50,720.75,723.25,538547,14.75,11.75
354,06-03-2019,735.00,736.90,727.10,732.20,517663,9.80,2.80
355,05-03-2019,742.00,742.55,730.00,732.60,227036,12.55,9.40
356,01-03-2019,737.80,742.35,735.55,741.15,237031,6.80,-3.35
357,28-02-2019,735.15,742.00,732.10,733.95,212699,9.90,1.20
358,27-02-2019,745.00,746.60,733.00,734.70,447430,13.60,10.30
359,26-02-2019,748.15,752.05,740.00,741.70,394085,12.05,6.45
360,25-02-2019,735.00,757.80,735.00,754.90,297704,22.80,-19.90
361,22-02-2019,733.90,736.65,728.00,733.35,191573,8.65,0.55
362,21-02-2019,739.00,739.15,727.95,733.35,200596,11.20,5.65
363,20-02-2019,730.00,743.45,727.00,740.05,288411,16.45,-10.05
364,19-02-2019,738.90,739.30,723.00,725.15,228364,16.30,13.75
365,18-02-2019,741.00,747.50,736.20,740.10,168645,11.30,0.90
366,15-02-2019,741.25,746.55,733.00,741.75,331471,13.55,-0.50
367,14-02-2019,753.00,753.00,738.00,739.80,171101,15.00,13.20
368,13-02-2019,750.40,759.65,743.55,754.95,201502,16.10,-4.55
369,12-02-2019,763.00,763.00,741.00,750.40,292287,22.00,12.60
370,11-02-2019,760.00,768.65,757.55,761.60,275729,11.10,-1.60
371,08-02-2019,764.00,771.15,755.10,759.85,312650,16.05,4.15
372,07-02-2019,761.10,769.50,760.65,763.35,241922,8.85,-2.25
373,06-02-2019,754.25,766.15,753.80,762.65,345880,12.35,-8.40
374,05-02-2019,751.00,760.00,748.55,754.25,272873,11.45,-3.25
375,04-02-2019,755.00,762.00,747.85,755.65,329744,14.15,-0.65
376,01-02-2019,753.80,761.80,745.00,756.55,374496,16.80,-2.75
377,31-01-2019,728.00,751.00,727.05,749.60,1128305,23.95,-21.60
378,30-01-2019,727.35,734.65,720.60,724.85,653889,14.05,2.50
379,29-01-2019,728.20,730.35,716.55,727.35,618662,13.80,0.85
380,28-01-2019,732.90,733.85,719.05,728.20,500333,14.80,4.70
381,25-01-2019,728.70,737.40,725.00,730.20,176637,12.40,-1.50
382,24-01-2019,729.50,739.00,721.40,732.80,185362,17.60,-3.30
383,23-01-2019,743.25,743.25,729.05,731.45,250110,14.20,11.80
384,22-01-2019,740.65,747.20,733.85,744.35,241180,13.35,-3.70
385,21-01-2019,733.00,750.70,733.00,742.75,439700,17.70,-9.75
386,18-01-2019,731.95,736.00,726.50,731.00,203144,9.50,0.95
387,17-01-2019,736.45,738.65,728.75,733.40,284316,9.90,3.05
388,16-01-2019,729.00,737.65,729.00,736.55,570874,8.65,-7.55
389,15-01-2019,705.10,729.80,705.10,726.55,907834,24.70,-21.45
390,14-01-2019,706.00,709.00,695.70,700.90,1900868,13.30,5.10
391,11-01-2019,683.90,686.00,672.80,683.70,965600,13.20,0.20
392,10-01-2019,681.15,682.00,672.65,679.75,591859,9.35,1.40
393,09-01-2019,684.90,689.80,664.55,675.85,1401279,25.25,9.05
394,08-01-2019,673.05,677.45,668.20,669.85,528366,9.25,3.20
395,07-01-2019,666.95,682.80,662.35,671.15,675873,20.45,-4.20
396,04-01-2019,671.10,674.00,651.15,660.75,532339,22.85,10.35
397,03-01-2019,670.90,677.00,663.80,667.55,355183,13.20,3.35
398,02-01-2019,668.00,673.70,662.45,669.30,419594,11.25,-1.30
399,01-01-2019,661.00,667.00,654.30,664.65,221951,12.70,-3.65
400,31-12-2018,659.00,662.15,656.10,659.85,268693,6.05,-0.85
401,28-12-2018,662.80,663.90,656.00,657.60,288729,7.90,5.20
402,27-12-2018,652.10,663.25,649.30,657.35,512892,13.95,-5.25
403,26-12-2018,648.90,650.00,637.70,644.60,440867,12.30,4.30
404,24-12-2018,658.00,658.80,648.00,649.05,579592,10.80,8.95
405,21-12-2018,660.70,660.70,643.80,645.75,981311,16.90,14.95
406,20-12-2018,662.70,671.45,657.00,666.85,579639,14.45,-4.15
407,19-12-2018,673.00,673.00,661.75,665.25,940615,11.25,7.75
408,18-12-2018,694.00,694.00,675.00,676.35,1040768,19.00,17.65
409,17-12-2018,713.00,714.00,692.10,693.55,612157,21.90,19.45
410,14-12-2018,695.15,713.00,693.50,705.60,482934,19.50,-10.45
411,13-12-2018,679.25,698.80,679.25,696.50,365946,19.55,-17.25
412,12-12-2018,674.95,680.00,671.00,678.70,345321,9.00,-3.75
413,11-12-2018,665.15,681.20,660.95,674.25,398365,20.25,-9.10
414,10-12-2018,678.00,683.05,665.70,667.80,302526,17.35,10.20
415,07-12-2018,670.50,685.00,666.50,681.05,468211,18.50,-10.55
416,06-12-2018,675.30,685.20,664.50,668.20,598535,20.70,7.10
417,05-12-2018,682.20,684.00,673.20,681.45,494434,10.80,0.75
418,04-12-2018,673.90,688.40,671.40,684.45,463485,17.00,-10.55
419,03-12-2018,670.50,678.50,666.30,669.85,463557,12.20,0.65
420,30-11-2018,663.00,671.95,661.00,666.50,504992,10.95,-3.50
421,29-11-2018,672.00,675.00,659.00,659.60,1489912,16.00,12.40
